mapunitpolys_id,mapunit,identityconfidence,label,symbol,notes,datasourceid
GMA.MapUnitPolys.2681,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.106
GMA.MapUnitPolys.2682,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.72
GMA.MapUnitPolys.2683,M_,Standard Confidence,M_,13,"Brown to dark gray sandstone grades upward into green and gray shale, overlain by light to medium gray or tan limestone and dolostone. This unit includes the Tapeats Sandstone, Bright Angel Shale, Muav Limestone, Temple Butte Formation and Redwall Limest",GMA.DataSources.105
GMA.MapUnitPolys.2684,Xms,Standard Confidence,Xms,41,"Metasedimentary rocks, mostly derived from sandstone and shale, with minor conglomerate and carbonate rock. Includes quartz-rich, mostly nonvolcanic Pinal Schist in southeastern Arizona and variably volcanic-lithic sedimentary rocks in the Yavapai and To",GMA.DataSources.105
GMA.MapUnitPolys.2685,Ti,Standard Confidence,Ti,31,"Generally very fine-grained, porphyritic rhyolite to dacite in small, irregular-shaped bodies formed as subvolcanic intrusions in volcanic fields of southern and western Arizona, or in concentrated zones of dikes in the Mohave and Black Mountains of nort",GMA.DataSources.144
GMA.MapUnitPolys.2686,Tsv,Standard Confidence,Tsv,34,Sequences of diverse volcanic rocks with abundant interbedded sedimentary rocks.  (11-32 Ma),GMA.DataSources.64
GMA.MapUnitPolys.2687,YXg,Standard Confidence,YXg,44,Undivided Early and Middle Proterozoic granitic rocks (units Xg and Yg).  (1400-1800 Ma),GMA.DataSources.161
GMA.MapUnitPolys.2688,YXg,Standard Confidence,YXg,44,Undivided Early and Middle Proterozoic granitic rocks (units Xg and Yg).  (1400-1800 Ma),GMA.DataSources.27
GMA.MapUnitPolys.2701,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.41
GMA.MapUnitPolys.2689,P*,Standard Confidence,P*,16,,GMA.DataSources.105
GMA.MapUnitPolys.2690,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.180
GMA.MapUnitPolys.2691,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.72
GMA.MapUnitPolys.2700,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.84
GMA.MapUnitPolys.2692,M_,Standard Confidence,M_,13,"Brown to dark gray sandstone grades upward into green and gray shale, overlain by light to medium gray or tan limestone and dolostone. This unit includes the Tapeats Sandstone, Bright Angel Shale, Muav Limestone, Temple Butte Formation and Redwall Limest",GMA.DataSources.105
GMA.MapUnitPolys.2693,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.82
GMA.MapUnitPolys.2694,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.72
GMA.MapUnitPolys.2695,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.96
GMA.MapUnitPolys.2696,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.89
GMA.MapUnitPolys.2697,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.64
GMA.MapUnitPolys.2699,P*,Standard Confidence,P*,16,,GMA.DataSources.107
GMA.MapUnitPolys.2702,Q,Standard Confidence,Q,17,"Unconsolidated to strongly consolidated alluvial and eolian deposits. This unit includes: coarse, poorly sorted alluvial fan and terrace deposits on middle and upper piedmonts and along large drainages; sand, silt and clay on alluvial plains and playas;",GMA.DataSources.180
GMA.MapUnitPolys.2703,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.180
GMA.MapUnitPolys.2704,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.93
GMA.MapUnitPolys.2705,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.180
GMA.MapUnitPolys.2706,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.180
GMA.MapUnitPolys.2707,Yd,Standard Confidence,Yd,45,Dark gray to black sills (intrusions mostly parallel to bedding) in strata of the Apache Group and irregular to sheet-like intrusions in other rocks. Present in east-central and southeastern Arizona. Some sills are more than 100 m thick. Exposures are ex,GMA.DataSources.180
GMA.MapUnitPolys.2708,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.84
GMA.MapUnitPolys.2709,Xms,Standard Confidence,Xms,41,"Metasedimentary rocks, mostly derived from sandstone and shale, with minor conglomerate and carbonate rock. Includes quartz-rich, mostly nonvolcanic Pinal Schist in southeastern Arizona and variably volcanic-lithic sedimentary rocks in the Yavapai and To",GMA.DataSources.84
GMA.MapUnitPolys.2710,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.83
GMA.MapUnitPolys.2711,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.100
GMA.MapUnitPolys.2712,Qy,Standard Confidence,Qy,24,"Unconsolidated deposits associated with modern fluvial systems. This unit consists primarily of fine-grained, well-sorted sediment on alluvial plains, but also includes gravelly channel, terrace, and alluvial fan deposits on middle and upper piedmonts.",GMA.DataSources.67
GMA.MapUnitPolys.2713,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.67
GMA.MapUnitPolys.2834,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.64
GMA.MapUnitPolys.2714,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.100
GMA.MapUnitPolys.2756,Tsv,Standard Confidence,Tsv,34,Sequences of diverse volcanic rocks with abundant interbedded sedimentary rocks.  (11-32 Ma),GMA.DataSources.84
GMA.MapUnitPolys.2723,Yd,Standard Confidence,Yd,45,Dark gray to black sills (intrusions mostly parallel to bedding) in strata of the Apache Group and irregular to sheet-like intrusions in other rocks. Present in east-central and southeastern Arizona. Some sills are more than 100 m thick. Exposures are ex,GMA.DataSources.180
GMA.MapUnitPolys.2715,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.84
GMA.MapUnitPolys.2716,Yd,Standard Confidence,Yd,45,Dark gray to black sills (intrusions mostly parallel to bedding) in strata of the Apache Group and irregular to sheet-like intrusions in other rocks. Present in east-central and southeastern Arizona. Some sills are more than 100 m thick. Exposures are ex,GMA.DataSources.180
GMA.MapUnitPolys.2732,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.84
GMA.MapUnitPolys.2717,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.87
GMA.MapUnitPolys.2718,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.83
GMA.MapUnitPolys.2719,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.2720,Tso,Standard Confidence,Tso,33,"Light colored, weakly to moderately consolidated conglomerate and sandstone deposited largely or entirely before mid-Tertiary volcanism and extensional faulting. Most sediment was deposited by early Cenozoic streams that flowed northeastward onto the Col",GMA.DataSources.121
GMA.MapUnitPolys.2721,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.101
